S,I,R
3.189000000000000000e+03,4.829000000000000000e+03,1.448200000000000000e+04
3.288000000000000000e+03,4.700000000000000000e+03,1.451200000000000000e+04
3.278000000000000000e+03,4.739000000000000000e+03,1.448300000000000000e+04
3.344000000000000000e+03,4.775000000000000000e+03,1.438100000000000000e+04
3.308000000000000000e+03,4.809000000000000000e+03,1.438300000000000000e+04
3.253000000000000000e+03,4.841000000000000000e+03,1.440600000000000000e+04
3.277000000000000000e+03,4.743000000000000000e+03,1.448000000000000000e+04
3.308000000000000000e+03,4.720000000000000000e+03,1.447200000000000000e+04
3.298000000000000000e+03,4.783000000000000000e+03,1.441900000000000000e+04
3.360000000000000000e+03,4.728000000000000000e+03,1.441200000000000000e+04
3.345000000000000000e+03,4.717000000000000000e+03,1.443800000000000000e+04
3.362000000000000000e+03,4.713000000000000000e+03,1.442500000000000000e+04
3.294000000000000000e+03,4.762000000000000000e+03,1.444400000000000000e+04
3.185000000000000000e+03,4.873000000000000000e+03,1.444200000000000000e+04
3.245000000000000000e+03,4.761000000000000000e+03,1.449400000000000000e+04
3.329000000000000000e+03,4.708000000000000000e+03,1.446300000000000000e+04
3.294000000000000000e+03,4.705000000000000000e+03,1.450100000000000000e+04
3.359000000000000000e+03,4.715000000000000000e+03,1.442600000000000000e+04
3.364000000000000000e+03,4.711000000000000000e+03,1.442500000000000000e+04
3.302000000000000000e+03,4.764000000000000000e+03,1.443400000000000000e+04
3.381000000000000000e+03,4.727000000000000000e+03,1.439200000000000000e+04
3.306000000000000000e+03,4.749000000000000000e+03,1.444500000000000000e+04
3.340000000000000000e+03,4.724000000000000000e+03,1.443600000000000000e+04
3.303000000000000000e+03,4.766000000000000000e+03,1.443100000000000000e+04
3.303000000000000000e+03,4.746000000000000000e+03,1.445100000000000000e+04
3.388000000000000000e+03,4.612000000000000000e+03,1.450000000000000000e+04
3.405000000000000000e+03,4.684000000000000000e+03,1.441100000000000000e+04
3.350000000000000000e+03,4.701000000000000000e+03,1.444900000000000000e+04
3.333000000000000000e+03,4.681000000000000000e+03,1.448600000000000000e+04
3.428000000000000000e+03,4.667000000000000000e+03,1.440500000000000000e+04
3.402000000000000000e+03,4.759000000000000000e+03,1.433900000000000000e+04
3.377000000000000000e+03,4.823000000000000000e+03,1.430000000000000000e+04
3.318000000000000000e+03,4.755000000000000000e+03,1.442700000000000000e+04
3.445000000000000000e+03,4.693000000000000000e+03,1.436200000000000000e+04
3.507000000000000000e+03,4.756000000000000000e+03,1.423700000000000000e+04
3.481000000000000000e+03,4.802000000000000000e+03,1.421700000000000000e+04
3.455000000000000000e+03,4.776000000000000000e+03,1.426900000000000000e+04
3.371000000000000000e+03,4.795000000000000000e+03,1.433400000000000000e+04
3.352000000000000000e+03,4.817000000000000000e+03,1.433100000000000000e+04
3.384000000000000000e+03,4.749000000000000000e+03,1.436700000000000000e+04
3.318000000000000000e+03,4.802000000000000000e+03,1.438000000000000000e+04
3.357000000000000000e+03,4.771000000000000000e+03,1.437200000000000000e+04
3.433000000000000000e+03,4.794000000000000000e+03,1.427300000000000000e+04
3.294000000000000000e+03,4.969000000000000000e+03,1.423700000000000000e+04
3.331000000000000000e+03,4.886000000000000000e+03,1.428300000000000000e+04
3.300000000000000000e+03,4.874000000000000000e+03,1.432600000000000000e+04
3.335000000000000000e+03,4.824000000000000000e+03,1.434100000000000000e+04
3.315000000000000000e+03,4.824000000000000000e+03,1.436100000000000000e+04
3.315000000000000000e+03,4.751000000000000000e+03,1.443400000000000000e+04
3.379000000000000000e+03,4.749000000000000000e+03,1.437200000000000000e+04
3.332000000000000000e+03,4.755000000000000000e+03,1.441300000000000000e+04
3.409000000000000000e+03,4.783000000000000000e+03,1.430800000000000000e+04
3.438000000000000000e+03,4.829000000000000000e+03,1.423300000000000000e+04
3.360000000000000000e+03,4.854000000000000000e+03,1.428600000000000000e+04
3.319000000000000000e+03,4.916000000000000000e+03,1.426500000000000000e+04
3.356000000000000000e+03,4.836000000000000000e+03,1.430800000000000000e+04
3.365000000000000000e+03,4.819000000000000000e+03,1.431600000000000000e+04
3.249000000000000000e+03,4.907000000000000000e+03,1.434400000000000000e+04
3.227000000000000000e+03,4.856000000000000000e+03,1.441700000000000000e+04
3.291000000000000000e+03,4.816000000000000000e+03,1.439300000000000000e+04
3.282000000000000000e+03,4.837000000000000000e+03,1.438100000000000000e+04
3.347000000000000000e+03,4.785000000000000000e+03,1.436800000000000000e+04
3.331000000000000000e+03,4.784000000000000000e+03,1.438500000000000000e+04
3.336000000000000000e+03,4.815000000000000000e+03,1.434900000000000000e+04
3.385000000000000000e+03,4.867000000000000000e+03,1.424800000000000000e+04
3.345000000000000000e+03,4.881000000000000000e+03,1.427400000000000000e+04
3.323000000000000000e+03,4.851000000000000000e+03,1.432600000000000000e+04
3.359000000000000000e+03,4.725000000000000000e+03,1.441600000000000000e+04
3.345000000000000000e+03,4.776000000000000000e+03,1.437900000000000000e+04
3.338000000000000000e+03,4.890000000000000000e+03,1.427200000000000000e+04
3.287000000000000000e+03,4.946000000000000000e+03,1.426700000000000000e+04
3.228000000000000000e+03,4.926000000000000000e+03,1.434600000000000000e+04
